174402;Accounting-Principles-Test-6815;www1.cimaglobal.com;http://www1.cimaglobal.com/Documents/ImportedDocuments/cid_techguide_fraud_risk_management_feb09.pdf.pdf
191850;HTML-5-Test-7154;livejar.blogspot.com;http://livejar.blogspot.com/2012_07_01_archive.html
147112;Advanced-PHP-Test-6610;www.freemcqtest.com;http://www.freemcqtest.com/php-quizes-advance-level/
67708;14-Java-Test;javaquestion.tripod.com;http://javaquestion.tripod.com/jc02.html
174422;Accounting-Principles-Test-6815;livejar.blogspot.com;http://livejar.blogspot.com/2012/06/odesk-answer-test-skill-test-accounting.html
137785;CISCO-Test-35;odesktestsguide.blogspot.com;http://odesktestsguide.blogspot.com/
69175;209-PHP5-TEST;www.sitepoint.com;http://www.sitepoint.com/regular-expressions-php/
144317;2519-Ruby-on-Rails-Test;www.ibm.com;http://www.ibm.com/developerworks/websphere/techjournal/0909_blythe/0909_blythe.html
190381;Knowledge-of-jQuery-1-3-2-Skills-Test-7127;hlam.com.ua;http://hlam.com.ua/expertrating/question.php?id=640
168896;ASP-Net-3-5-using-C-sharp-Test-6840;www.codeproject.com;http://www.codeproject.com/Questions/69993/Let-me-know-whether-i-am-correct-or-not
154051;6724-3ds-Max-9-Test;www.chemaxon.com;http://www.chemaxon.com/marvin/help/developer/sketchman.html
152695;Google-Android-Programming-Test-6687;1faq.com;http://1faq.com/android/what-is-the-purpose-of-the-contentprovider-class/
137792;CISCO-Test-35;odesktestsguide.blogspot.com;http://odesktestsguide.blogspot.com/
168872;ASP-Net-3-5-using-C-sharp-Test-6840;www.dotnetspider.com;http://www.dotnetspider.com/forum/268510-objective-question.aspx
137699;CISCO-Test-35;odesktestsguide.blogspot.com;http://odesktestsguide.blogspot.com/
168861;ASP-Net-3-5-using-C-sharp-Test-6840;hlam.com.ua;http://hlam.com.ua/expertrating/question.php?id=1246
154004;6724-3ds-Max-9-Test;www.docstoc.com;http://www.docstoc.com/docs/13492919/Introduction-to-3D-Studio-Max
174436;Accounting-Principles-Test-6815;livejar.blogspot.com;http://livejar.blogspot.com/2012/06/odesk-answer-test-skill-test-accounting.html
186522;Drupal-6-14-Test-7070;communities.deakin.edu.au;http://communities.deakin.edu.au/help/glossary/2
67741;14-Java-Test;www2.sys-con.com;http://www2.sys-con.com/itsg/virtualcd/java/archives/0301/cunninham/index.html
144645;Programming-with-C-Test-39;odesk-test-solutions.blogspot.com;http://odesk-test-solutions.blogspot.com/2011/11/odesk-php-5-test-solutions.html
138487;AutoCad-2007-Test-6518;www.kxcad.net;http://www.kxcad.net/autodesk/autocad/AutoCAD_2008_Users_Guide/WS1a9193826455f5ffa23ce210c4a30acaf-5dae.htm
29118;ASP-NET-with-SQL-Server-Test-199;arpctips.hubpages.com;http://arpctips.hubpages.com/hub/Aspquiz
150160;Wordpress-Test-6652;www.sasbloggers.com;http://www.sasbloggers.com/odesk-wordpress-question-with-answer-part-4.html
70054;MySQL-5-0-Test-94;www.livejar.blogspot.com;http://www.livejar.blogspot.com/2012/07/odesk-answer-test-mysql-50-skill-test.html
189018;Software-Testing-Test-284;way2freshers.com;http://way2freshers.com/istqb/istqb-sample-test-paper.html
171336;Adobe-Photoshop-CS4-Test-6856;help.adobe.com;http://help.adobe.com/en_US/photoshop/cs/using/WSEFEE4254-BF2D-465d-9827-3FD8E8233E29a.html
144388;2519-Ruby-on-Rails-Test;oreilly.com;http://oreilly.com/ruby/archive/rails.html?page=2
168893;ASP-Net-3-5-using-C-sharp-Test-6840;msdn.microsoft.com;http://msdn.microsoft.com/en-us/library/bb386403(v=vs.100).aspx
134840;CorelDraw-X3-Test-6474;www.photoshop-flash-coreldraw-seo-help.com;http://www.photoshop-flash-coreldraw-seo-help.com/coreldraw-help-tutorials/applying-color-and-tone-effects-in-coreldraw.html
174412;Accounting-Principles-Test-6815;livejar.blogspot.com;http://livejar.blogspot.com/2012/06/odesk-answer-test-skill-test-accounting.html
174671;CSS-3-Test-6901;www.blog.infonatics.com;http://www.blog.infonatics.com/articles/odesk-css3-test.html
144386;2519-Ruby-on-Rails-Test;framework.zend.com;http://framework.zend.com/manual/1.12/en/learning.quickstart.create-project.html
144389;2519-Ruby-on-Rails-Test;www.tutorialspoint.com;http://www.tutorialspoint.com/ruby-on-rails/rails-directory-structure.htm
191901;HTML-5-Test-7154;livejar.blogspot.com;http://livejar.blogspot.com/2012/07/odesk-answer-test-html-5-test-questions.html
146583;Adobe-Photoshop-CS2-Test-3722;www.adobetutorialz.com;http://www.adobetutorialz.com/articles/471/1/Color-modes
191854;HTML-5-Test-7154;livejar.blogspot.com;http://livejar.blogspot.com/2012_07_01_archive.html
150146;Wordpress-Test-6652;www.scribd.com;http://www.scribd.com/doc/71305199/61759959-Wordpress-Test
70019;ASP-NET-with-SQL-Server-Test-199;www.johndcook.com;http://www.johndcook.com/blog/2010/04/22/visual-studio-2010-is-a-pig/
39790;SQL-Test-24;odesk-answer.blogspot.com;http://odesk-answer.blogspot.com/
153993;6724-3ds-Max-9-Test;developer.android.com;http://developer.android.com/about/versions/android-4.1.html
72834;Advanced-Java-Test-15;www.myexception.cn;http://www.myexception.cn/java-web/18320.html
144384;2519-Ruby-on-Rails-Test;github.com;https://github.com/lucasefe/themes_for_rails/issues/60
168933;ASP-Net-3-5-using-C-sharp-Test-6840;www.codeproject.com;http://www.codeproject.com/Articles/221931/Entity-Framework-in-WinForms
174393;Accounting-Principles-Test-6815;marcumllp.com;http://marcumllp.com/publications-1/the-multi-year-comprehensive-form-10-k-catching-up-with-periodic-reports
152691;Google-Android-Programming-Test-6687;ankitjain.info;http://ankitjain.info/ankit/2012/08/18/odesk-google-android-programming-test/
69944;SQL-Test-24;odesk-answer.blogspot.com;http://odesk-answer.blogspot.com/
67715;14-Java-Test;www.javaprogrammingworld.com;http://www.javaprogrammingworld.com/scjp2-questions.doc
67709;14-Java-Test;www21.brinkster.com;http://www21.brinkster.com/infoway02/asp/ShowAllQns4.asp?start=51&end=100
168873;ASP-Net-3-5-using-C-sharp-Test-6840;imar.spaanjaars.com;http://imar.spaanjaars.com/287/how-do-i-determine-the-security-account-that-iis-uses-to-run-my-web-site
40948;533-Adobe-After-Effects-7-Test;www.smashingmagazine.com;http://www.smashingmagazine.com/2009/08/18/mastering-photoshop-with-paths/
40959;533-Adobe-After-Effects-7-Test;help.adobe.com;http://help.adobe.com/en_US/aftereffects/cs/using/WS3878526689cb91655866c1103906c6dea-7d58a.html
144764;Data-Structures-Test-30;academic.cankaya.edu.tr;http://academic.cankaya.edu.tr/~agorur/courses/ceng218/Exams/mt12004-2005.doc
134821;CorelDraw-X3-Test-6474;www.photoshop-flash-coreldraw-seo-help.com;http://www.photoshop-flash-coreldraw-seo-help.com/coreldraw-help-tutorials/creating-layers-in-coreldraw.html
146596;Adobe-Photoshop-CS2-Test-3722;help.adobe.com;http://help.adobe.com/en_US/photoshop/cs/using/WS714a382cdf7d304e153d0941004907be29-7ff5a.html
67731;14-Java-Test;www.cplusplus.com;http://www.cplusplus.com/reference/stl/vector/
150110;Wordpress-Test-6652;www.scribd.com;http://www.scribd.com/doc/71305199/61759959-Wordpress-Test
144826;Data-Structures-Test-30;www.aippg.net;http://www.aippg.net/forum/f37/pgcet-model-question-papers-50213/index5.html
152697;Google-Android-Programming-Test-6687;1faq.com;http://1faq.com/android/which-of-the-following-would-you-have-to-include-in-your-project-to-use-the-simpleadapter-class/
189003;Software-Testing-Test-284;testinglink.in;http://testinglink.in/topics/istqb-question
40985;533-Adobe-After-Effects-7-Test;www.3delight.com;http://www.3delight.com/en/uploads/docs/3dfm/3dfm_12.html
29120;ASP-NET-with-SQL-Server-Test-199;www.tutorialspoint.com;http://www.tutorialspoint.com/python/python_exceptions.htm
191908;HTML-5-Test-7154;myodesk.cc.cc;http://myodesk.cc.cc/2012/01/html-41-test-odesk.html
137707;CISCO-Test-35;odesktestsguide.blogspot.com;http://odesktestsguide.blogspot.com/
191920;HTML-5-Test-7154;forums.htmlhelp.com;http://forums.htmlhelp.com/index.php?showtopic=7897&mode=threaded&pid=33286
150123;Wordpress-Test-6652;odeskwordpresstestanswers.blogspot.com;http://odeskwordpresstestanswers.blogspot.com/
69938;SQL-Test-24;answers.yahoo.com;http://answers.yahoo.com/question/index?qid=20110506195745AAurMh5
20959;JavaScript-1-3-Test-2;www.blog.infonatics.com;http://www.blog.infonatics.com/tutorials/odesk-javascript-1-3-test.html
134815;CorelDraw-X3-Test-6474;www.docstoc.com;http://www.docstoc.com/docs/66296416/Corel-Draw-10-Paper-Manual
168902;ASP-Net-3-5-using-C-sharp-Test-6840;www.smashingmagazine.com;http://www.smashingmagazine.com/2009/07/07/web-form-validation-best-practices-and-tutorials/
67665;14-Java-Test;www.coderanch.com;http://www.coderanch.com/how-to/content/JavaRAQ.html
70177;111-Programming-with-C-Test;www.csharphelp.com;http://www.csharphelp.com/2007/09/c-string-manipulation-string-constructors-string-assignment-and-the-stringbuilder-class/
145256;Programming-with-C-plus-plus-Test-1517;seolearning9.blogspot.com;http://seolearning9.blogspot.com/2012/06/odesk-c-skill-test-aswer.html
174586;Joomla-1-5-Test-6900;docs.joomla.org;http://docs.joomla.org/Help15:Screen.menus.edit.15
13164;Unix-Test-27;www.scribd.com;http://www.scribd.com/doc/100607230/BC0042-OPERATING-SYSTEMS
168898;ASP-Net-3-5-using-C-sharp-Test-6840;msdn.microsoft.com;http://msdn.microsoft.com/en-us/library/system.web.sessionstate.httpsessionstate.aspx
153979;6724-3ds-Max-9-Test;www.stratacafe.com;http://www.stratacafe.com/forum/pop_printer_friendly.asp?TOPIC_ID=8473
69892;SQL-Test-24;reallabc.blogspot.com;http://reallabc.blogspot.com/2010/10/odesk-skill-test-question-ms-acces-2000.html
153995;6724-3ds-Max-9-Test;www.fxguide.com;http://www.fxguide.com/featured/the-art-of-roto-2011/
44219;111-Programming-with-C-Test;www.learncpp.com;http://www.learncpp.com/cpp-tutorial/116-adding-changing-and-hiding-members-in-a-derived-class/
67692;14-Java-Test;www.mitkota.com;http://www.mitkota.com/javaviva.doc
144701;Programming-with-C-Test-39;knowledge.moe.gov.eg;http://knowledge.moe.gov.eg/NR/rdonlyres/1E361A0A-027F-4C89-83B8-797AB8DEE97C/16646/itA1.pdf
67674;14-Java-Test;docs.oracle.com;http://docs.oracle.com/javase/6/docs/api/java/io/FileOutputStream.html
147124;Advanced-PHP-Test-6610;www.w3opensource.org;http://www.w3opensource.org/SubMain.php?mast_id=15&subject_cat=3&subject_code=C920&item_url=demo_books/C920_4.php
150162;Wordpress-Test-6652;odeskwordpresstestanswers.blogspot.com;http://odeskwordpresstestanswers.blogspot.com/
191897;HTML-5-Test-7154;livejar.blogspot.com;http://livejar.blogspot.com/2012_07_01_archive.html
171298;Adobe-Photoshop-CS4-Test-6856;wiki.answers.com;http://wiki.answers.com/Q/FAQ/4423-98683
144773;Data-Structures-Test-30;vusahil.blogspot.com;http://vusahil.blogspot.com/2010_04_04_archive.html
186500;Drupal-6-14-Test-7070;drupal.org;http://drupal.org/node/1262332
144399;2519-Ruby-on-Rails-Test;bundlr.com;http://bundlr.com/b/mydev-redmine
70198;111-Programming-with-C-Test;dev.fyicenter.com;http://dev.fyicenter.com/Interview-Questions/C-sharp/The_C_keyword_int_maps_to_which_NET_type_.html
137724;CISCO-Test-35;odesktestsguide.blogspot.com;http://odesktestsguide.blogspot.com/
72830;Advanced-Java-Test-15;my.safaribooksonline.com;http://my.safaribooksonline.com/book/certification/scjp/0789728621/sample-test/ch12
154030;6724-3ds-Max-9-Test;docs.autodesk.com;http://docs.autodesk.com/3DSMAX/15/ENU/3ds-Max-Help/files/GUID-0ABE24E1-E11C-475D-A403-19A5E4119F09.htm
69193;209-PHP5-TEST;www.tunerpage.com;http://www.tunerpage.com/archives/122373
166098;PC-Graphics-Test-6825;acg2.fullcoll.edu;http://acg2.fullcoll.edu/FACULTY/MAHMOOD/ACG100/CG_glossary.html
154009;6724-3ds-Max-9-Test;www.rogueamoeba.com;http://www.rogueamoeba.com/nicecast/download/NicecastManual.pdf
70160;111-Programming-with-C-Test;msdn.microsoft.com;http://msdn.microsoft.com/en-us/library/windows/apps/br230301.aspx
153959;6724-3ds-Max-9-Test;www.autodesk.com;http://www.autodesk.com/techpubs/aliasstudio/2010/files/WS73099cc142f4875517f3d58115275fd1cb-5af3.htm
154033;6724-3ds-Max-9-Test;docs.autodesk.com;http://docs.autodesk.com/3DSMAX/15/ENU/3ds-Max-Help/files/GUID-DBFFF24F-5419-492B-8889-24E546029279.htm
137733;CISCO-Test-35;odesktestsguide.blogspot.com;http://odesktestsguide.blogspot.com/
168916;ASP-Net-3-5-using-C-sharp-Test-6840;bbs.csdn.net;http://bbs.csdn.net/topics/320070019
144402;2519-Ruby-on-Rails-Test;stackoverflow.com;http://stackoverflow.com/questions/592554/best-way-to-create-custom-config-options-for-my-rails-app
44231;111-Programming-with-C-Test;www.functionx.com;http://www.functionx.com/cpp/Lesson24.htm
44228;111-Programming-with-C-Test;www.diranieh.com;http://www.diranieh.com/netcsharp/effectivecs.htm
44221;111-Programming-with-C-Test;stackoverflow.com;http://stackoverflow.com/questions/1093618/how-does-the-friend-keyword-class-function-break-encapsulation-in-c
168867;ASP-Net-3-5-using-C-sharp-Test-6840;odeskta.blogspot.com;http://odeskta.blogspot.com/2012/06/how-to-pass-odesk-aspnet-35-using-c.html
224396;209-PHP5-TEST;onlamp.com;http://onlamp.com/pub/a/php/2004/07/15/upgradephp5.html
144784;Data-Structures-Test-30;vu-cs301.blogspot.com;http://vu-cs301.blogspot.com/
174406;Accounting-Principles-Test-6815;livejar.blogspot.com;http://livejar.blogspot.com/2012/06/odesk-answer-test-skill-test-accounting.html
152690;Google-Android-Programming-Test-6687;1faq.com;http://1faq.com/android/which-of-the-following-fields-of-the-message-class-should-be-used-to-store-custom-message-codes-about-the-message/
70045;ASP-NET-with-SQL-Server-Test-199;msdn.microsoft.com;http://msdn.microsoft.com/en-us/library/windows/desktop/aa394605(v=vs.85).aspx
144760;Data-Structures-Test-30;vusahil.blogspot.com;http://vusahil.blogspot.com/2010_04_04_archive.html
152716;Google-Android-Programming-Test-6687;ankitjain.info;http://ankitjain.info/ankit/2012/08/18/odesk-google-android-programming-test/
188989;Software-Testing-Test-284;iete-elan.ac.in;http://iete-elan.ac.in/SolQP/soln/AC16_sol.pdf
20914;JavaScript-1-3-Test-2;www.blog.infonatics.com;http://www.blog.infonatics.com/tutorials/odesk-javascript-1-3-test.html
69182;209-PHP5-TEST;stackoverflow.com;http://stackoverflow.com/questions/137487/null-vs-false-vs-0-in-php
174443;Accounting-Principles-Test-6815;livejar.blogspot.com;http://livejar.blogspot.com/2012/06/odesk-answer-test-skill-test-accounting.html
195444;Knowledge-of-Net-Framework-4-0-Skills-Test-7239;www.odata.org;http://www.odata.org/developers/protocols/uri-conventions
54314;Redhat-Linux-9-0-General-Test-552;quizmoz.com;http://quizmoz.com/quizzes/Red-Hat-Linux-Practice-Tests/r/Red-Hat-Linux-Practice-Test-Red-Hat-Linux-90-General.asp
144841;Data-Structures-Test-30;niceds.blogspot.in;http://niceds.blogspot.in/2005/11/graphs-unit-iv.html
174628;CSS-3-Test-6901;www.w3.org;http://www.w3.org/TR/CSS2/syndata.html
195468;Knowledge-of-Net-Framework-4-0-Skills-Test-7239;dotnetthread.com;http://dotnetthread.com/articles/19-LINQ-Samples.aspx
144390;2519-Ruby-on-Rails-Test;www.tutorialspoint.com;http://www.tutorialspoint.com/ruby-on-rails/rails-examples.htm
153980;6724-3ds-Max-9-Test;www.ehow.com;http://www.ehow.com/calculations/
69889;SQL-Test-24;arcomputertips.blogspot.com;http://arcomputertips.blogspot.com/2011/01/live-cricket-match.html
145290;Programming-with-C-plus-plus-Test-1517;bdfrelancer.blogspot.com;http://bdfrelancer.blogspot.com/2010/08/odesk-programming-with-c-test-tips-new.html
152706;Google-Android-Programming-Test-6687;1faq.com;http://1faq.com/android/which-of-the-following-packages-provide-the-classes-required-to-manage-the-bluetooth-functionality-on-an-android-device/
137791;CISCO-Test-35;odesktestsguide.blogspot.com;http://odesktestsguide.blogspot.com/
144838;Data-Structures-Test-30;programminglanguageforstudent.blogspot.com;http://programminglanguageforstudent.blogspot.com/2009/09/data-structure.html
153996;6724-3ds-Max-9-Test;weddingphotographer-amherstmedia.blogspot.com;http://weddingphotographer-amherstmedia.blogspot.com/
150113;Wordpress-Test-6652;www.scribd.com;http://www.scribd.com/doc/71305199/61759959-Wordpress-Test
67722;14-Java-Test;www.25hoursaday.com;http://www.25hoursaday.com/CsharpVsJava.html
171275;Adobe-Photoshop-CS4-Test-6856;help.adobe.com;http://help.adobe.com/en_US/photoshop/cs/using/WSfd1234e1c4b69f30ea53e41001031ab64-73c1a.html
137690;CISCO-Test-35;odesktestsguide.blogspot.com;http://odesktestsguide.blogspot.com/
40954;533-Adobe-After-Effects-7-Test;www.cisco.com;http://www.cisco.com/en/US/prod/collateral/switches/ps5718/ps708/white_paper_c11-676346.html
54283;Redhat-Linux-9-0-General-Test-552;community.spiceworks.com;http://community.spiceworks.com/images/how_to_steps/0000/4507/Test_for_Systems_Administrator.doc
174401;Accounting-Principles-Test-6815;www.busmanagement.com;http://www.busmanagement.com/article/Counting-the-cost-of-compliance/
70195;111-Programming-with-C-Test;arpctips.hubpages.com;http://arpctips.hubpages.com/hub/Aspquiz2
40973;533-Adobe-After-Effects-7-Test;www.fmwconcepts.com;http://www.fmwconcepts.com/imagemagick/
44215;111-Programming-with-C-Test;msdn.microsoft.com;http://msdn.microsoft.com/en-us/library/7f45fat0.aspx
191884;HTML-5-Test-7154;livejar.blogspot.com;http://livejar.blogspot.com/2012_07_01_archive.html
150150;Wordpress-Test-6652;www.scribd.com;http://www.scribd.com/doc/71305199/61759959-Wordpress-Test
145307;Programming-with-C-plus-plus-Test-1517;robinsota.blogspot.com;http://robinsota.blogspot.com/2011/06/
70066;MySQL-5-0-Test-94;aeroden.files.wordpress.com;http://aeroden.files.wordpress.com/2011/08/infosys.doc
174411;Accounting-Principles-Test-6815;livejar.blogspot.com;http://livejar.blogspot.com/2012/06/odesk-answer-test-skill-test-accounting.html
44211;111-Programming-with-C-Test;www.c-sharpcorner.com;http://www.c-sharpcorner.com/Forums/Thread/100265/C-Sharp-net-fundamental-answers-needed-for-25-mcq.aspx
70191;111-Programming-with-C-Test;msdn.microsoft.com;http://msdn.microsoft.com/en-us/library/ms971505.aspx
69997;ASP-NET-with-SQL-Server-Test-199;msdn.microsoft.com;http://msdn.microsoft.com/en-us/library/acb32th4(v=vs.80).aspx
189017;Software-Testing-Test-284;www.slideshare.net;http://www.slideshare.net/nguyenhienkhmt2/question-istqb-foundation-1
194140;Knowledge-of-Magento-Skills-Test-7198;www.slideshare.net;http://www.slideshare.net/zuno/intro-to-magento-cmxexpo-09
224397;209-PHP5-TEST;www.devshed.com;http://www.devshed.com/c/a/PHP/Whats-New-in-PHP-5/2/
174596;Joomla-1-5-Test-6900;docs.joomla.org;http://docs.joomla.org/Help16:Extensions_Extension_Manager_Install
154045;6724-3ds-Max-9-Test;msdn.microsoft.com;http://msdn.microsoft.com/en-us/library/cc526976.aspx
137749;CISCO-Test-35;odesktestsguide.blogspot.com;http://odesktestsguide.blogspot.com/
174409;Accounting-Principles-Test-6815;livejar.blogspot.com;http://livejar.blogspot.com/2012/06/odesk-answer-test-skill-test-accounting.html
174615;CSS-3-Test-6901;www.blog.infonatics.com;http://www.blog.infonatics.com/articles/odesk-css3-test.html
70169;111-Programming-with-C-Test;msdn.microsoft.com;http://msdn.microsoft.com/en-us/library/aa446503.aspx
144314;2519-Ruby-on-Rails-Test;rubykr.github.com;http://rubykr.github.com/rails_guides/caching_with_rails.html
147108;Advanced-PHP-Test-6610;odeskanswersheet.blogspot.com;http://odeskanswersheet.blogspot.com/
70014;ASP-NET-with-SQL-Server-Test-199;www.dotnetspider.com;http://www.dotnetspider.com/forum/28197-.net-dump.aspx
171302;Adobe-Photoshop-CS4-Test-6856;help.adobe.com;http://help.adobe.com/en_US/photoshop/cs/using/WSfd1234e1c4b69f30ea53e41001031ab64-768da.html
